	date	store	item	sales
676020	2014-02-05	1	38	57
676021	2014-02-06	1	38	43
676022	2014-02-07	1	38	51
676023	2014-02-08	1	38	68
676024	2014-02-09	1	38	56
676025	2014-02-10	1	38	30
676026	2014-02-11	1	38	39
676027	2014-02-12	1	38	58
676028	2014-02-13	1	38	54
676029	2014-02-14	1	38	54
676030	2014-02-15	1	38	65
676031	2014-02-16	1	38	67
676032	2014-02-17	1	38	39
676033	2014-02-18	1	38	46
676034	2014-02-19	1	38	34
676035	2014-02-20	1	38	42
676036	2014-02-21	1	38	49
676037	2014-02-22	1	38	52
676038	2014-02-23	1	38	68
676039	2014-02-24	1	38	47
676040	2014-02-25	1	38	53
676041	2014-02-26	1	38	49
676042	2014-02-27	1	38	40
676043	2014-02-28	1	38	39
676044	2014-03-01	1	38	76
676045	2014-03-02	1	38	75
676046	2014-03-03	1	38	46
676047	2014-03-04	1	38	72
676048	2014-03-05	1	38	46
676049	2014-03-06	1	38	55
676050	2014-03-07	1	38	59
676051	2014-03-08	1	38	73
676052	2014-03-09	1	38	79
676053	2014-03-10	1	38	45
676054	2014-03-11	1	38	46
676055	2014-03-12	1	38	61
676056	2014-03-13	1	38	66
676057	2014-03-14	1	38	54
676058	2014-03-15	1	38	74
676059	2014-03-16	1	38	73
676060	2014-03-17	1	38	46
676061	2014-03-18	1	38	57
676062	2014-03-19	1	38	64
676063	2014-03-20	1	38	52
676064	2014-03-21	1	38	72
676065	2014-03-22	1	38	64
676066	2014-03-23	1	38	68
676067	2014-03-24	1	38	56
676068	2014-03-25	1	38	60
676069	2014-03-26	1	38	54
676070	2014-03-27	1	38	64
676071	2014-03-28	1	38	67
676072	2014-03-29	1	38	76
676073	2014-03-30	1	38	76
676074	2014-03-31	1	38	49
676075	2014-04-01	1	38	66
676076	2014-04-02	1	38	69
676077	2014-04-03	1	38	84
676078	2014-04-04	1	38	90
676079	2014-04-05	1	38	95
676080	2014-04-06	1	38	82
676081	2014-04-07	1	38	62
676082	2014-04-08	1	38	66
676083	2014-04-09	1	38	70
676084	2014-04-10	1	38	88
676085	2014-04-11	1	38	76
676086	2014-04-12	1	38	72
676087	2014-04-13	1	38	79
676088	2014-04-14	1	38	61
676089	2014-04-15	1	38	57
676090	2014-04-16	1	38	63
676091	2014-04-17	1	38	76
676092	2014-04-18	1	38	77
676093	2014-04-19	1	38	103
676094	2014-04-20	1	38	92
676095	2014-04-21	1	38	59
676096	2014-04-22	1	38	57
676097	2014-04-23	1	38	52
676098	2014-04-24	1	38	68
676099	2014-04-25	1	38	68
676100	2014-04-26	1	38	90
676101	2014-04-27	1	38	82
676102	2014-04-28	1	38	48
676103	2014-04-29	1	38	53
676104	2014-04-30	1	38	70
676105	2014-05-01	1	38	86
676106	2014-05-02	1	38	69
676107	2014-05-03	1	38	86
676108	2014-05-04	1	38	80
676109	2014-05-05	1	38	66
676110	2014-05-06	1	38	69
676111	2014-05-07	1	38	93
676112	2014-05-08	1	38	97
676113	2014-05-09	1	38	83
676114	2014-05-10	1	38	79
676115	2014-05-11	1	38	107
676116	2014-05-12	1	38	54
676117	2014-05-13	1	38	69
676118	2014-05-14	1	38	75
676119	2014-05-15	1	38	78
676120	2014-05-16	1	38	86
676121	2014-05-17	1	38	86
676122	2014-05-18	1	38	93
676123	2014-05-19	1	38	68
676124	2014-05-20	1	38	69
676125	2014-05-21	1	38	85
676126	2014-05-22	1	38	66
676127	2014-05-23	1	38	88
676128	2014-05-24	1	38	82
676129	2014-05-25	1	38	102
676130	2014-05-26	1	38	63
676131	2014-05-27	1	38	68
676132	2014-05-28	1	38	68
676133	2014-05-29	1	38	80
676134	2014-05-30	1	38	98
676135	2014-05-31	1	38	90
676136	2014-06-01	1	38	106
676137	2014-06-02	1	38	77
676138	2014-06-03	1	38	90
676139	2014-06-04	1	38	84
676140	2014-06-05	1	38	81
676141	2014-06-06	1	38	92
676142	2014-06-07	1	38	108
676143	2014-06-08	1	38	107
676144	2014-06-09	1	38	63
676145	2014-06-10	1	38	75
676146	2014-06-11	1	38	86
676147	2014-06-12	1	38	75
676148	2014-06-13	1	38	84
676149	2014-06-14	1	38	87
676150	2014-06-15	1	38	117
676151	2014-06-16	1	38	67
676152	2014-06-17	1	38	81
676153	2014-06-18	1	38	82
676154	2014-06-19	1	38	80
676155	2014-06-20	1	38	77
676156	2014-06-21	1	38	95
676157	2014-06-22	1	38	109
676158	2014-06-23	1	38	69
676159	2014-06-24	1	38	80
676160	2014-06-25	1	38	66
676161	2014-06-26	1	38	82
676162	2014-06-27	1	38	84
676163	2014-06-28	1	38	103
676164	2014-06-29	1	38	124
676165	2014-06-30	1	38	55
676166	2014-07-01	1	38	99
676167	2014-07-02	1	38	77
676168	2014-07-03	1	38	96
676169	2014-07-04	1	38	98
676170	2014-07-05	1	38	111
676171	2014-07-06	1	38	105
676172	2014-07-07	1	38	80
676173	2014-07-08	1	38	69
676174	2014-07-09	1	38	69
676175	2014-07-10	1	38	90
676176	2014-07-11	1	38	72
676177	2014-07-12	1	38	83
676178	2014-07-13	1	38	117
676179	2014-07-14	1	38	67
676180	2014-07-15	1	38	70
676181	2014-07-16	1	38	86
676182	2014-07-17	1	38	75
676183	2014-07-18	1	38	92
676184	2014-07-19	1	38	87
676185	2014-07-20	1	38	104
676186	2014-07-21	1	38	77
676187	2014-07-22	1	38	78
676188	2014-07-23	1	38	88
676189	2014-07-24	1	38	89
676190	2014-07-25	1	38	101
676191	2014-07-26	1	38	110
676192	2014-07-27	1	38	95
676193	2014-07-28	1	38	77
676194	2014-07-29	1	38	87
676195	2014-07-30	1	38	88
676196	2014-07-31	1	38	80
676197	2014-08-01	1	38	83
676198	2014-08-02	1	38	64
676199	2014-08-03	1	38	95
676200	2014-08-04	1	38	65
676201	2014-08-05	1	38	86
676202	2014-08-06	1	38	71
676203	2014-08-07	1	38	86
676204	2014-08-08	1	38	74
676205	2014-08-09	1	38	77
676206	2014-08-10	1	38	91
676207	2014-08-11	1	38	69
676208	2014-08-12	1	38	75
676209	2014-08-13	1	38	76
676210	2014-08-14	1	38	71
676211	2014-08-15	1	38	78
676212	2014-08-16	1	38	80
676213	2014-08-17	1	38	94
676214	2014-08-18	1	38	62
676215	2014-08-19	1	38	69
676216	2014-08-20	1	38	74
676217	2014-08-21	1	38	100
676218	2014-08-22	1	38	81
676219	2014-08-23	1	38	96
676220	2014-08-24	1	38	87
676221	2014-08-25	1	38	70
676222	2014-08-26	1	38	72
676223	2014-08-27	1	38	91
676224	2014-08-28	1	38	68
676225	2014-08-29	1	38	100
676226	2014-08-30	1	38	89
676227	2014-08-31	1	38	94
676228	2014-09-01	1	38	44
676229	2014-09-02	1	38	66
676230	2014-09-03	1	38	76
676231	2014-09-04	1	38	71
676232	2014-09-05	1	38	65
676233	2014-09-06	1	38	85
676234	2014-09-07	1	38	99
676235	2014-09-08	1	38	56
676236	2014-09-09	1	38	65
676237	2014-09-10	1	38	71
676238	2014-09-11	1	38	78
676239	2014-09-12	1	38	80
676240	2014-09-13	1	38	85
676241	2014-09-14	1	38	84
676242	2014-09-15	1	38	62
676243	2014-09-16	1	38	69
676244	2014-09-17	1	38	74
676245	2014-09-18	1	38	78
676246	2014-09-19	1	38	73
676247	2014-09-20	1	38	71
676248	2014-09-21	1	38	75
676249	2014-09-22	1	38	60
676250	2014-09-23	1	38	62
676251	2014-09-24	1	38	64
676252	2014-09-25	1	38	71
676253	2014-09-26	1	38	80
676254	2014-09-27	1	38	80
676255	2014-09-28	1	38	78
676256	2014-09-29	1	38	61
676257	2014-09-30	1	38	69
676258	2014-10-01	1	38	64
676259	2014-10-02	1	38	55
676260	2014-10-03	1	38	58
676261	2014-10-04	1	38	70
676262	2014-10-05	1	38	88
676263	2014-10-06	1	38	47
676264	2014-10-07	1	38	72
676265	2014-10-08	1	38	65
676266	2014-10-09	1	38	76
676267	2014-10-10	1	38	75
676268	2014-10-11	1	38	73
676269	2014-10-12	1	38	82
676270	2014-10-13	1	38	65
676271	2014-10-14	1	38	59
676272	2014-10-15	1	38	74
676273	2014-10-16	1	38	66
676274	2014-10-17	1	38	63
676275	2014-10-18	1	38	90
676276	2014-10-19	1	38	78
676277	2014-10-20	1	38	40
676278	2014-10-21	1	38	53
676279	2014-10-22	1	38	67
676280	2014-10-23	1	38	67
676281	2014-10-24	1	38	64
676282	2014-10-25	1	38	82
676283	2014-10-26	1	38	80
676284	2014-10-27	1	38	47
676285	2014-10-28	1	38	64
676286	2014-10-29	1	38	60
676287	2014-10-30	1	38	66
676288	2014-10-31	1	38	76
676289	2014-11-01	1	38	80
676290	2014-11-02	1	38	94
676291	2014-11-03	1	38	65
676292	2014-11-04	1	38	64
676293	2014-11-05	1	38	55
676294	2014-11-06	1	38	72
676295	2014-11-07	1	38	66
676296	2014-11-08	1	38	62
676297	2014-11-09	1	38	98
676298	2014-11-10	1	38	62
676299	2014-11-11	1	38	89
676300	2014-11-12	1	38	71
676301	2014-11-13	1	38	87
676302	2014-11-14	1	38	85
676303	2014-11-15	1	38	86
676304	2014-11-16	1	38	78
676305	2014-11-17	1	38	73
676306	2014-11-18	1	38	61
676307	2014-11-19	1	38	80
676308	2014-11-20	1	38	82
676309	2014-11-21	1	38	83
676310	2014-11-22	1	38	81
676311	2014-11-23	1	38	76
676312	2014-11-24	1	38	45
676313	2014-11-25	1	38	66
676314	2014-11-26	1	38	86
676315	2014-11-27	1	38	80
676316	2014-11-28	1	38	82
676317	2014-11-29	1	38	65
676318	2014-11-30	1	38	80
676319	2014-12-01	1	38	52
676320	2014-12-02	1	38	51
676321	2014-12-03	1	38	53
676322	2014-12-04	1	38	56
676323	2014-12-05	1	38	43
676324	2014-12-06	1	38	75
676325	2014-12-07	1	38	61
676326	2014-12-08	1	38	51
676327	2014-12-09	1	38	52
676328	2014-12-10	1	38	38
676329	2014-12-11	1	38	67
676330	2014-12-12	1	38	56
676331	2014-12-13	1	38	63
676332	2014-12-14	1	38	60
676333	2014-12-15	1	38	41
676334	2014-12-16	1	38	45
676335	2014-12-17	1	38	47
676336	2014-12-18	1	38	60
676337	2014-12-19	1	38	57
676338	2014-12-20	1	38	49
676339	2014-12-21	1	38	60
676340	2014-12-22	1	38	53
676341	2014-12-23	1	38	52
676342	2014-12-24	1	38	35
676343	2014-12-25	1	38	59
676344	2014-12-26	1	38	54
676345	2014-12-27	1	38	56
676346	2014-12-28	1	38	64
676347	2014-12-29	1	38	50
676348	2014-12-30	1	38	45
676349	2014-12-31	1	38	46
676350	2015-01-01	1	38	48
676351	2015-01-02	1	38	55
676352	2015-01-03	1	38	52
676353	2015-01-04	1	38	64
676354	2015-01-05	1	38	47
676355	2015-01-06	1	38	42
676356	2015-01-07	1	38	49
676357	2015-01-08	1	38	49
676358	2015-01-09	1	38	49
676359	2015-01-10	1	38	47
676360	2015-01-11	1	38	58
676361	2015-01-12	1	38	43
676362	2015-01-13	1	38	41
676363	2015-01-14	1	38	42
676364	2015-01-15	1	38	49
676365	2015-01-16	1	38	46
676366	2015-01-17	1	38	45
676367	2015-01-18	1	38	63
676368	2015-01-19	1	38	42
676369	2015-01-20	1	38	43
676370	2015-01-21	1	38	52
676371	2015-01-22	1	38	36
676372	2015-01-23	1	38	58
676373	2015-01-24	1	38	54
676374	2015-01-25	1	38	58
676375	2015-01-26	1	38	40
676376	2015-01-27	1	38	48
676377	2015-01-28	1	38	36
676378	2015-01-29	1	38	44
676379	2015-01-30	1	38	50
676380	2015-01-31	1	38	59
676381	2015-02-01	1	38	70
676382	2015-02-02	1	38	52
676383	2015-02-03	1	38	36
676384	2015-02-04	1	38	34
676385	2015-02-05	1	38	43
676386	2015-02-06	1	38	51
676387	2015-02-07	1	38	61
676388	2015-02-08	1	38	58
676389	2015-02-09	1	38	59
676390	2015-02-10	1	38	46
676391	2015-02-11	1	38	55
676392	2015-02-12	1	38	66
676393	2015-02-13	1	38	58
676394	2015-02-14	1	38	61
676395	2015-02-15	1	38	53
676396	2015-02-16	1	38	41
676397	2015-02-17	1	38	42
676398	2015-02-18	1	38	49
676399	2015-02-19	1	38	53
676400	2015-02-20	1	38	54
676401	2015-02-21	1	38	58
676402	2015-02-22	1	38	71
676403	2015-02-23	1	38	36
676404	2015-02-24	1	38	50
676405	2015-02-25	1	38	51
676406	2015-02-26	1	38	52
676407	2015-02-27	1	38	57
676408	2015-02-28	1	38	76
676409	2015-03-01	1	38	79
676410	2015-03-02	1	38	51
676411	2015-03-03	1	38	55
676412	2015-03-04	1	38	69
676413	2015-03-05	1	38	72
676414	2015-03-06	1	38	83
676415	2015-03-07	1	38	74
676416	2015-03-08	1	38	78
676417	2015-03-09	1	38	59
676418	2015-03-10	1	38	58
676419	2015-03-11	1	38	66
676420	2015-03-12	1	38	66
676421	2015-03-13	1	38	70
676422	2015-03-14	1	38	65
676423	2015-03-15	1	38	64
676424	2015-03-16	1	38	44
676425	2015-03-17	1	38	64
676426	2015-03-18	1	38	62
676427	2015-03-19	1	38	75
676428	2015-03-20	1	38	83
676429	2015-03-21	1	38	83
676430	2015-03-22	1	38	76
676431	2015-03-23	1	38	43
676432	2015-03-24	1	38	65
676433	2015-03-25	1	38	71
676434	2015-03-26	1	38	53
676435	2015-03-27	1	38	66
676436	2015-03-28	1	38	76
676437	2015-03-29	1	38	89
676438	2015-03-30	1	38	53
676439	2015-03-31	1	38	75
676440	2015-04-01	1	38	82
676441	2015-04-02	1	38	78
676442	2015-04-03	1	38	91
676443	2015-04-04	1	38	85
676444	2015-04-05	1	38	95
676445	2015-04-06	1	38	66
676446	2015-04-07	1	38	66
676447	2015-04-08	1	38	74
676448	2015-04-09	1	38	86
676449	2015-04-10	1	38	79
676450	2015-04-11	1	38	102
676451	2015-04-12	1	38	81
676452	2015-04-13	1	38	60
676453	2015-04-14	1	38	89
676454	2015-04-15	1	38	77
676455	2015-04-16	1	38	85
676456	2015-04-17	1	38	95
676457	2015-04-18	1	38	88
676458	2015-04-19	1	38	89
676459	2015-04-20	1	38	62
676460	2015-04-21	1	38	68
676461	2015-04-22	1	38	65
676462	2015-04-23	1	38	56
676463	2015-04-24	1	38	67
676464	2015-04-25	1	38	89
676465	2015-04-26	1	38	91
676466	2015-04-27	1	38	54
676467	2015-04-28	1	38	67
676468	2015-04-29	1	38	53
676469	2015-04-30	1	38	89
676470	2015-05-01	1	38	87
676471	2015-05-02	1	38	82
676472	2015-05-03	1	38	111
676473	2015-05-04	1	38	63
676474	2015-05-05	1	38	75
676475	2015-05-06	1	38	77
676476	2015-05-07	1	38	79
676477	2015-05-08	1	38	92
676478	2015-05-09	1	38	94
676479	2015-05-10	1	38	95
676480	2015-05-11	1	38	58
676481	2015-05-12	1	38	80
676482	2015-05-13	1	38	77
676483	2015-05-14	1	38	79
676484	2015-05-15	1	38	77
676485	2015-05-16	1	38	106
676486	2015-05-17	1	38	102
676487	2015-05-18	1	38	61
676488	2015-05-19	1	38	62
676489	2015-05-20	1	38	67
676490	2015-05-21	1	38	85
676491	2015-05-22	1	38	65
676492	2015-05-23	1	38	75
676493	2015-05-24	1	38	99
676494	2015-05-25	1	38	75
676495	2015-05-26	1	38	65
676496	2015-05-27	1	38	72
676497	2015-05-28	1	38	88
676498	2015-05-29	1	38	94
676499	2015-05-30	1	38	69
676500	2015-05-31	1	38	82
676501	2015-06-01	1	38	63
676502	2015-06-02	1	38	83
676503	2015-06-03	1	38	88
676504	2015-06-04	1	38	88
676505	2015-06-05	1	38	101
676506	2015-06-06	1	38	95
676507	2015-06-07	1	38	110
676508	2015-06-08	1	38	66
676509	2015-06-09	1	38	67
676510	2015-06-10	1	38	88
676511	2015-06-11	1	38	77
676512	2015-06-12	1	38	100
676513	2015-06-13	1	38	92
676514	2015-06-14	1	38	109
676515	2015-06-15	1	38	84
676516	2015-06-16	1	38	94
676517	2015-06-17	1	38	98
676518	2015-06-18	1	38	90
676519	2015-06-19	1	38	102
676520	2015-06-20	1	38	88
676521	2015-06-21	1	38	98
676522	2015-06-22	1	38	60
676523	2015-06-23	1	38	84
676524	2015-06-24	1	38	77
676525	2015-06-25	1	38	89
676526	2015-06-26	1	38	90
676527	2015-06-27	1	38	105
676528	2015-06-28	1	38	120
676529	2015-06-29	1	38	71
676530	2015-06-30	1	38	87
676531	2015-07-01	1	38	91
676532	2015-07-02	1	38	79
676533	2015-07-03	1	38	104
676534	2015-07-04	1	38	112
676535	2015-07-05	1	38	121
676536	2015-07-06	1	38	77
676537	2015-07-07	1	38	81
676538	2015-07-08	1	38	76
676539	2015-07-09	1	38	84
676540	2015-07-10	1	38	100
676541	2015-07-11	1	38	103
676542	2015-07-12	1	38	109
676543	2015-07-13	1	38	72
676544	2015-07-14	1	38	85
676545	2015-07-15	1	38	73
676546	2015-07-16	1	38	92
676547	2015-07-17	1	38	103
676548	2015-07-18	1	38	107
676549	2015-07-19	1	38	126
676550	2015-07-20	1	38	85
676551	2015-07-21	1	38	88
676552	2015-07-22	1	38	90
676553	2015-07-23	1	38	103
676554	2015-07-24	1	38	90
676555	2015-07-25	1	38	118
676556	2015-07-26	1	38	129
676557	2015-07-27	1	38	66
676558	2015-07-28	1	38	78
676559	2015-07-29	1	38	93
676560	2015-07-30	1	38	89
676561	2015-07-31	1	38	87
676562	2015-08-01	1	38	83
676563	2015-08-02	1	38	108
676564	2015-08-03	1	38	57
676565	2015-08-04	1	38	69
676566	2015-08-05	1	38	92
676567	2015-08-06	1	38	87
676568	2015-08-07	1	38	95
676569	2015-08-08	1	38	92
676570	2015-08-09	1	38	91
676571	2015-08-10	1	38	72
676572	2015-08-11	1	38	75
676573	2015-08-12	1	38	85
676574	2015-08-13	1	38	92
676575	2015-08-14	1	38	99
676576	2015-08-15	1	38	94
676577	2015-08-16	1	38	93
676578	2015-08-17	1	38	62
676579	2015-08-18	1	38	64
676580	2015-08-19	1	38	81
676581	2015-08-20	1	38	85
676582	2015-08-21	1	38	108
676583	2015-08-22	1	38	100
676584	2015-08-23	1	38	102
676585	2015-08-24	1	38	51
676586	2015-08-25	1	38	87
676587	2015-08-26	1	38	79
676588	2015-08-27	1	38	78
676589	2015-08-28	1	38	100
676590	2015-08-29	1	38	104
676591	2015-08-30	1	38	99
676592	2015-08-31	1	38	64
676593	2015-09-01	1	38	81
676594	2015-09-02	1	38	82
676595	2015-09-03	1	38	87
676596	2015-09-04	1	38	82
676597	2015-09-05	1	38	95
676598	2015-09-06	1	38	88
676599	2015-09-07	1	38	64
676600	2015-09-08	1	38	67
676601	2015-09-09	1	38	66
676602	2015-09-10	1	38	70
676603	2015-09-11	1	38	87
676604	2015-09-12	1	38	85
676605	2015-09-13	1	38	114
676606	2015-09-14	1	38	46
676607	2015-09-15	1	38	52
676608	2015-09-16	1	38	80
676609	2015-09-17	1	38	71
676610	2015-09-18	1	38	76
676611	2015-09-19	1	38	81
676612	2015-09-20	1	38	107
676613	2015-09-21	1	38	59
676614	2015-09-22	1	38	96
676615	2015-09-23	1	38	77
676616	2015-09-24	1	38	62
676617	2015-09-25	1	38	72
676618	2015-09-26	1	38	75
676619	2015-09-27	1	38	85
676620	2015-09-28	1	38	53
676621	2015-09-29	1	38	48
676622	2015-09-30	1	38	85
676623	2015-10-01	1	38	79
676624	2015-10-02	1	38	82
676625	2015-10-03	1	38	79
676626	2015-10-04	1	38	95
676627	2015-10-05	1	38	49
676628	2015-10-06	1	38	71
676629	2015-10-07	1	38	63
676630	2015-10-08	1	38	73
676631	2015-10-09	1	38	71
676632	2015-10-10	1	38	86
676633	2015-10-11	1	38	85
676634	2015-10-12	1	38	64
676635	2015-10-13	1	38	72
676636	2015-10-14	1	38	67
676637	2015-10-15	1	38	79
676638	2015-10-16	1	38	78
676639	2015-10-17	1	38	78
676640	2015-10-18	1	38	74
676641	2015-10-19	1	38	65
676642	2015-10-20	1	38	76
676643	2015-10-21	1	38	80
676644	2015-10-22	1	38	65
676645	2015-10-23	1	38	75
676646	2015-10-24	1	38	82
676647	2015-10-25	1	38	86
676648	2015-10-26	1	38	57
676649	2015-10-27	1	38	68
676650	2015-10-28	1	38	57
676651	2015-10-29	1	38	69
676652	2015-10-30	1	38	100
676653	2015-10-31	1	38	79
676654	2015-11-01	1	38	93
676655	2015-11-02	1	38	48
676656	2015-11-03	1	38	67
676657	2015-11-04	1	38	73
676658	2015-11-05	1	38	65
676659	2015-11-06	1	38	89
676660	2015-11-07	1	38	90
676661	2015-11-08	1	38	93
676662	2015-11-09	1	38	62
676663	2015-11-10	1	38	70
676664	2015-11-11	1	38	64
676665	2015-11-12	1	38	61
676666	2015-11-13	1	38	84
676667	2015-11-14	1	38	92
676668	2015-11-15	1	38	104
676669	2015-11-16	1	38	70
676670	2015-11-17	1	38	83
676671	2015-11-18	1	38	73
676672	2015-11-19	1	38	90
676673	2015-11-20	1	38	86
676674	2015-11-21	1	38	89
676675	2015-11-22	1	38	95
676676	2015-11-23	1	38	67
676677	2015-11-24	1	38	60
676678	2015-11-25	1	38	71
676679	2015-11-26	1	38	83
676680	2015-11-27	1	38	97
676681	2015-11-28	1	38	65
676682	2015-11-29	1	38	81
676683	2015-11-30	1	38	58
676684	2015-12-01	1	38	41
676685	2015-12-02	1	38	51
676686	2015-12-03	1	38	56
676687	2015-12-04	1	38	64
676688	2015-12-05	1	38	64
676689	2015-12-06	1	38	77
676690	2015-12-07	1	38	49
676691	2015-12-08	1	38	68
676692	2015-12-09	1	38	66
676693	2015-12-10	1	38	56
676694	2015-12-11	1	38	73
676695	2015-12-12	1	38	70
676696	2015-12-13	1	38	52
676697	2015-12-14	1	38	30
676698	2015-12-15	1	38	58
676699	2015-12-16	1	38	45
676700	2015-12-17	1	38	67
676701	2015-12-18	1	38	58
676702	2015-12-19	1	38	58
676703	2015-12-20	1	38	53
676704	2015-12-21	1	38	45
676705	2015-12-22	1	38	45
676706	2015-12-23	1	38	61
676707	2015-12-24	1	38	49
676708	2015-12-25	1	38	58
676709	2015-12-26	1	38	54
676710	2015-12-27	1	38	62
676711	2015-12-28	1	38	47
676712	2015-12-29	1	38	51
676713	2015-12-30	1	38	45
676714	2015-12-31	1	38	52
676715	2016-01-01	1	38	53
676716	2016-01-02	1	38	82
676717	2016-01-03	1	38	73
676718	2016-01-04	1	38	47
676719	2016-01-05	1	38	61
676720	2016-01-06	1	38	47
676721	2016-01-07	1	38	64
676722	2016-01-08	1	38	55
676723	2016-01-09	1	38	47
676724	2016-01-10	1	38	62
676725	2016-01-11	1	38	52
676726	2016-01-12	1	38	55
676727	2016-01-13	1	38	39
676728	2016-01-14	1	38	43
676729	2016-01-15	1	38	58
676730	2016-01-16	1	38	65
676731	2016-01-17	1	38	81
676732	2016-01-18	1	38	45
676733	2016-01-19	1	38	49
676734	2016-01-20	1	38	55
676735	2016-01-21	1	38	47
676736	2016-01-22	1	38	65
676737	2016-01-23	1	38	48
676738	2016-01-24	1	38	65
676739	2016-01-25	1	38	45
676740	2016-01-26	1	38	52
676741	2016-01-27	1	38	56
676742	2016-01-28	1	38	45
676743	2016-01-29	1	38	80
676744	2016-01-30	1	38	60
676745	2016-01-31	1	38	64
676746	2016-02-01	1	38	51
676747	2016-02-02	1	38	51
676748	2016-02-03	1	38	50
676749	2016-02-04	1	38	79
676750	2016-02-05	1	38	57
676751	2016-02-06	1	38	64
676752	2016-02-07	1	38	72
676753	2016-02-08	1	38	39
676754	2016-02-09	1	38	65
676755	2016-02-10	1	38	57
676756	2016-02-11	1	38	67
676757	2016-02-12	1	38	61
676758	2016-02-13	1	38	67
676759	2016-02-14	1	38	66
676760	2016-02-15	1	38	48
676761	2016-02-16	1	38	55
676762	2016-02-17	1	38	62
676763	2016-02-18	1	38	60
676764	2016-02-19	1	38	61
676765	2016-02-20	1	38	61
676766	2016-02-21	1	38	63
676767	2016-02-22	1	38	47
676768	2016-02-23	1	38	50
676769	2016-02-24	1	38	45
676770	2016-02-25	1	38	56
676771	2016-02-26	1	38	61
676772	2016-02-27	1	38	60
676773	2016-02-28	1	38	62
676774	2016-02-29	1	38	34
676775	2016-03-01	1	38	55
676776	2016-03-02	1	38	64
676777	2016-03-03	1	38	68
676778	2016-03-04	1	38	80
676779	2016-03-05	1	38	80
676780	2016-03-06	1	38	94
676781	2016-03-07	1	38	65
676782	2016-03-08	1	38	75
676783	2016-03-09	1	38	79
676784	2016-03-10	1	38	68
676785	2016-03-11	1	38	87
676786	2016-03-12	1	38	71
676787	2016-03-13	1	38	95
676788	2016-03-14	1	38	58
676789	2016-03-15	1	38	58
676790	2016-03-16	1	38	72
676791	2016-03-17	1	38	88
676792	2016-03-18	1	38	70
676793	2016-03-19	1	38	90
676794	2016-03-20	1	38	72
676795	2016-03-21	1	38	54
676796	2016-03-22	1	38	64
676797	2016-03-23	1	38	60
676798	2016-03-24	1	38	65
676799	2016-03-25	1	38	60
676800	2016-03-26	1	38	85
676801	2016-03-27	1	38	80
676802	2016-03-28	1	38	71
676803	2016-03-29	1	38	57
676804	2016-03-30	1	38	74
676805	2016-03-31	1	38	73
676806	2016-04-01	1	38	92
676807	2016-04-02	1	38	119
676808	2016-04-03	1	38	103
676809	2016-04-04	1	38	58
676810	2016-04-05	1	38	87
676811	2016-04-06	1	38	80
676812	2016-04-07	1	38	86
676813	2016-04-08	1	38	81
676814	2016-04-09	1	38	85
676815	2016-04-10	1	38	87
676816	2016-04-11	1	38	65
676817	2016-04-12	1	38	71
676818	2016-04-13	1	38	84
676819	2016-04-14	1	38	78
676820	2016-04-15	1	38	73
676821	2016-04-16	1	38	104
676822	2016-04-17	1	38	88
676823	2016-04-18	1	38	64
676824	2016-04-19	1	38	70
676825	2016-04-20	1	38	71
676826	2016-04-21	1	38	83
676827	2016-04-22	1	38	91
676828	2016-04-23	1	38	101
676829	2016-04-24	1	38	77
676830	2016-04-25	1	38	65
676831	2016-04-26	1	38	70
676832	2016-04-27	1	38	69
676833	2016-04-28	1	38	75
676834	2016-04-29	1	38	80
676835	2016-04-30	1	38	95
676836	2016-05-01	1	38	103
676837	2016-05-02	1	38	67
676838	2016-05-03	1	38	82
676839	2016-05-04	1	38	77
676840	2016-05-05	1	38	75
676841	2016-05-06	1	38	97
676842	2016-05-07	1	38	104
676843	2016-05-08	1	38	112
676844	2016-05-09	1	38	70
676845	2016-05-10	1	38	80
676846	2016-05-11	1	38	80
676847	2016-05-12	1	38	81
676848	2016-05-13	1	38	90
676849	2016-05-14	1	38	86
676850	2016-05-15	1	38	104
676851	2016-05-16	1	38	77
676852	2016-05-17	1	38	83
676853	2016-05-18	1	38	88
676854	2016-05-19	1	38	87
676855	2016-05-20	1	38	116
676856	2016-05-21	1	38	88
676857	2016-05-22	1	38	96
676858	2016-05-23	1	38	76
676859	2016-05-24	1	38	78
676860	2016-05-25	1	38	67
676861	2016-05-26	1	38	81
676862	2016-05-27	1	38	99
676863	2016-05-28	1	38	102
676864	2016-05-29	1	38	94
676865	2016-05-30	1	38	77
676866	2016-05-31	1	38	81
676867	2016-06-01	1	38	86
676868	2016-06-02	1	38	98
676869	2016-06-03	1	38	92
676870	2016-06-04	1	38	111
676871	2016-06-05	1	38	118
676872	2016-06-06	1	38	90
676873	2016-06-07	1	38	85
676874	2016-06-08	1	38	98
676875	2016-06-09	1	38	102
676876	2016-06-10	1	38	115
676877	2016-06-11	1	38	109
676878	2016-06-12	1	38	118
676879	2016-06-13	1	38	70
676880	2016-06-14	1	38	91
676881	2016-06-15	1	38	84
676882	2016-06-16	1	38	98
676883	2016-06-17	1	38	106
676884	2016-06-18	1	38	117
676885	2016-06-19	1	38	111
676886	2016-06-20	1	38	85
676887	2016-06-21	1	38	74
676888	2016-06-22	1	38	77
676889	2016-06-23	1	38	103
676890	2016-06-24	1	38	93
676891	2016-06-25	1	38	106
676892	2016-06-26	1	38	110
676893	2016-06-27	1	38	70
